🕘️更新时间,#genre#
CCTV-13,http://123.118.53.84:45237/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://114.245.198.169:85/tsfile/live/13/1013_1.m3u8?key=txiptv
CCTV-14,http://123.118.53.84:45237/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://114.245.198.169:85/tsfile/live/14/1014_1.m3u8?key=txiptv
CCTV-15,http://123.118.53.84:45237/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://114.245.198.169:85/tsfile/live/15/1015_1.m3u8?key=txiptv

📡卫视频道,#genre#
广东卫视,http://114.245.198.169:85/tsfile/live/45/1045_1.m3u8?key=txiptv
浙江卫视,http://123.118.53.84:45237/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://114.245.198.169:85/tsfile/live/27/1027_1.m3u8?key=txiptv
湖南卫视,http://123.118.53.84:45237/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://114.245.198.169:85/tsfile/live/26/1026_1.m3u8?key=txiptv
湖北卫视,http://123.118.53.84:45237/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://114.245.198.169:85/tsfile/live/40/1040_1.m3u8?key=txiptv
黑龙江卫视,http://123.118.53.84:45237/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://114.245.198.169:85/tsfile/live/35/1035_1.m3u8?key=txiptv
安徽卫视,http://123.118.53.84:45237/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://114.245.198.169:85/tsfile/live/29/1029_1.m3u8?key=txiptv
重庆卫视,http://114.245.198.169:85/tsfile/live/42/1042_1.m3u8?key=txiptv
东方卫视,http://123.118.53.84:45237/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://114.245.198.169:85/tsfile/live/41/1041_1.m3u8?key=txiptv
东南卫视,http://114.245.198.169:85/tsfile/live/43/1043_1.m3u8?key=txiptv
广西卫视,http://123.118.53.84:45237/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://114.245.198.169:85/tsfile/live/46/1046_1.m3u8?key=txiptv
贵州卫视,http://123.118.53.84:45237/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://114.245.198.169:85/tsfile/live/38/1038_1.m3u8?key=txiptv
河北卫视,http://114.245.198.169:85/tsfile/live/44/1044_1.m3u8?key=txiptv
河南卫视,http://123.118.53.84:45237/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://114.245.198.169:85/tsfile/live/34/1034_1.m3u8?key=txiptv
吉林卫视,http://114.245.198.169:85/tsfile/live/47/1047_1.m3u8?key=txiptv
江苏卫视,http://123.118.53.84:45237/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://114.245.198.169:85/tsfile/live/28/1028_1.m3u8?key=txiptv
江苏卫视,http://114.245.198.169:85/tsfile/live/32/1032_1.m3u8?key=txiptv
江西卫视,http://123.118.53.84:45237/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://114.245.198.169:85/tsfile/live/37/1037_1.m3u8?key=txiptv
辽宁卫视,http://123.118.53.84:45237/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://114.245.198.169:85/tsfile/live/31/1031_1.m3u8?key=txiptv
内蒙古卫视,http://123.118.53.84:45237/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://114.245.198.169:85/tsfile/live/50/1050_1.m3u8?key=txiptv
宁夏卫视,http://123.118.53.84:45237/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://114.245.198.169:85/tsfile/live/52/1052_1.m3u8?key=txiptv
青海卫视,http://123.118.53.84:45237/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://114.245.198.169:85/tsfile/live/51/1051_1.m3u8?key=txiptv
山东卫视,http://123.118.53.84:45237/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.118.53.84:45237/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://114.245.198.169:85/tsfile/live/49/1049_1.m3u8?key=txiptv
陕西卫视,http://123.118.53.84:45237/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://114.245.198.169:85/tsfile/live/48/1048_1.m3u8?key=txiptv
四川卫视,http://123.118.53.84:45237/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://114.245.198.169:85/tsfile/live/36/1036_1.m3u8?key=txiptv
深圳卫视,http://123.118.53.84:45237/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://114.245.198.169:85/tsfile/live/39/1039_1.m3u8?key=txiptv
天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://114.245.198.169:85/tsfile/live/30/1030_1.m3u8?key=txiptv
西藏卫视,http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://114.245.198.169:85/tsfile/live/53/1053_1.m3u8?key=txiptv
新疆卫视,http://123.118.53.84:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://123.118.53.84:45237/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://114.245.198.169:85/tsfile/live/33/1033_1.m3u8?key=txiptv

☘️北京频道,#genre#
BTV新闻,http://123.118.53.84:45237/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
BTV新闻,http://114.245.198.169:85/tsfile/live/24/1024_1.m3u8?key=txiptv
BTV北京卫视,http://123.118.53.84:45237/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
BTV北京卫视,http://114.245.198.169:85/tsfile/live/16/1016_1.m3u8?key=txiptv
BTV文艺,http://123.118.53.84:45237/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
BTV文艺,http://114.245.198.169:85/tsfile/live/17/1017_1.m3u8?key=txiptv
BTV科教,http://123.118.53.84:45237/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
BTV科教,http://114.245.198.169:85/tsfile/live/18/1018_1.m3u8?key=txiptv
BTV影视,http://123.118.53.84:45237/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
BTV影视,http://114.245.198.169:85/tsfile/live/19/1019_1.m3u8?key=txiptv
BTV财经,http://123.118.53.84:45237/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
BTV财经,http://114.245.198.169:85/tsfile/live/20/1020_1.m3u8?key=txiptv
BTV生活,http://123.118.53.84:45237/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
BTV生活,http://114.245.198.169:85/tsfile/live/22/1022_1.m3u8?key=txiptv
BTV体育,http://123.118.53.84:45237/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
BTV体育,http://114.245.198.169:85/tsfile/live/25/1025_1.m3u8?key=txiptv

☘️香港频道,#genre#
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
FashionTV Paris L'Original (1080p),https://edge-fast3.evrideo.tv/bfdbb576-83f7-11f0-9f89-0200170e3e04_1000028043_HLS/manifest.m3u8

☘️台湾频道,#genre#
淘电影,http://123.118.53.84:45237/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0

☘️国际频道,#genre#
CNN,https://jmp2.uk/stvp-ATBD800001VA
CNN,https://jmp2.uk/stvp-CHBD800001D0
CNN,https://jmp2.uk/stvp-DEBD800001S4
CNN,https://jmp2.uk/stvp-GBBD8000016N
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
BBC News,https://jmp2.uk/stvp-US4000033L
ABC News Live,https://jmp2.uk/stvp-USBC39000171G
FRANCE 24 FAST,https://jmp2.uk/stvp-ATBD1100002TA
FRANCE 24 FAST,https://jmp2.uk/stvp-CHBD1100003CW
FRANCE 24 FAST,https://jmp2.uk/stvp-DEBD1100002II
FRANCE 24 FAST,https://jmp2.uk/stvp-ESBD1100001PQ
FRANCE 24 FAST,https://jmp2.uk/stvp-GBBD1100002L5
FRANCE 24 FAST,https://jmp2.uk/stvp-ITBD1100002WX
Bloomberg TV+,https://jmp2.uk/stvp-ATBA3300018K1
Bloomberg TV+,https://jmp2.uk/stvp-CHBA3300018TD
Bloomberg TV+,https://jmp2.uk/stvp-DEBA3300027ZJ
Bloomberg TV+,https://jmp2.uk/stvp-ESBA3300024AJ
Bloomberg TV+,https://jmp2.uk/stvp-FR1400004VF
Bloomberg TV+,https://jmp2.uk/stvp-GBBA3300033C2
Bloomberg TV+,https://jmp2.uk/stvp-ITBA3300025F5
Bloomberg TV+,https://jmp2.uk/stvp-USAJ3400011A8
Sky News,https://jmp2.uk/stvp-GB3300002NF
Sky News,https://jmp2.uk/stvp-USBB52000022Q
CBC News,https://jmp2.uk/stvp-CABC2300009KD
CBC News,https://jmp2.uk/stvp-USBC4400003OU
NBC News NOW,https://jmp2.uk/stvp-CAAJ2700011IF
NBC News NOW,https://jmp2.uk/stvp-ESBC400003YM
NBC News NOW,https://jmp2.uk/stvp-GBBB1500004LG
NBC News NOW,https://jmp2.uk/stvp-ITBC4000028E
NBC News NOW,https://jmp2.uk/stvp-USBB2200014DK
DW,https://jmp2.uk/stvp-ES1300001QC
DW,https://jmp2.uk/stvp-GB1300001RX
Al Jazeera,https://jmp2.uk/stvp-ES2300004XW
Al Jazeera,https://jmp2.uk/stvp-FR23000013B
Al Jazeera,https://jmp2.uk/stvp-GB2300005ML
Al Jazeera,https://jmp2.uk/stvp-IT23000034W
LiveNOW from FOX,https://jmp2.uk/stvp-USBA300024TN
BBC Series,https://jmp2.uk/stvp-AT2100004P1
BBC Series,https://jmp2.uk/stvp-CH2100003MU
BBC Series,https://jmp2.uk/stvp-DE21000031Z
BBC Series,https://jmp2.uk/stvp-ES2900001DQ
BBC Series,https://jmp2.uk/stvp-FR2900001UF
BBC Series,https://jmp2.uk/stvp-IT2900001B5
BBC Earth,https://jmp2.uk/stvp-DE3200001RI
BBC Earth,https://jmp2.uk/stvp-ES3200001F1
BBC Earth,https://jmp2.uk/stvp-FR3200001NQ
BBC Earth,https://jmp2.uk/stvp-IT3200002L5
BBC Travel,https://jmp2.uk/stvp-DE2900001W0
Discovery,https://jmp2.uk/stvp-IT31000026G
WWE Superstar Central,https://jmp2.uk/stvp-US700005ID
Red Bull TV,https://jmp2.uk/stvp-ATBD1500003ES
Red Bull TV,https://jmp2.uk/stvp-CH4700001E1
Red Bull TV,https://jmp2.uk/stvp-DEBC2300001EU
Red Bull TV,https://jmp2.uk/stvp-ES3800001V1
Red Bull TV,https://jmp2.uk/stvp-FR1700004PK
Red Bull TV,https://jmp2.uk/stvp-GBBD2300003IK
Red Bull TV,https://jmp2.uk/stvp-IT38000070T
American Idol,https://jmp2.uk/stvp-GBBC2300001X5
MTV Teen Mom,https://jmp2.uk/stvp-ATAJ7000105F
MTV Teen Mom,https://jmp2.uk/stvp-CHAJ700010NR
MTV Teen Mom,https://jmp2.uk/stvp-DEAJ7000105I
MTV Pluto TV,https://jmp2.uk/stvp-ATAJ700002OG
MTV Pluto TV,https://jmp2.uk/stvp-CHAJ700002UB
MTV Pluto TV,https://jmp2.uk/stvp-DEAJ7000033P
MTV Pluto TV,https://jmp2.uk/stvp-USBA3000093U
MTV Catfish,https://jmp2.uk/stvp-ATAK3504517A
MTV Catfish,https://jmp2.uk/stvp-CHAK3504517A
MTV Catfish,https://jmp2.uk/stvp-DEAK3504502A
MTV Catfish,https://jmp2.uk/stvp-ESAJ3800003LX
MTV Catfish,https://jmp2.uk/stvp-FRAJ38000050Z
MTV Cribs,https://jmp2.uk/stvp-ESAJ3800006TT
AMC Stories,https://jmp2.uk/stvp-AT3000006M1
AMC Stories,https://jmp2.uk/stvp-DE3000009SE
Stories by AMC,https://jmp2.uk/stvp-USBD2500018X6
Vevo Pop,https://jmp2.uk/stvp-CABC52000180Z
Vevo Pop,https://jmp2.uk/stvp-DEBC2100001ZJ
Vevo Pop,https://jmp2.uk/stvp-ESBC2100001IU
Vevo Pop,https://jmp2.uk/stvp-FRBC2100001YY
Vevo Pop,https://jmp2.uk/stvp-GBBC19000017V
Vevo Pop,https://jmp2.uk/stvp-ITBC2100001G9
Vevo Pop,https://jmp2.uk/stvp-USBC3600008WY
Vevo Latino,https://jmp2.uk/stvp-ESBC2100002LV
Vevo Latino,https://jmp2.uk/stvp-USBC3600015GF
Vevo Hip-Hop,https://jmp2.uk/stvp-USBC3600002EK
NEW KPOP,https://jmp2.uk/stvp-CA1800004L7
NEW KPOP,https://jmp2.uk/stvp-DE17000032I
NEW KPOP,https://jmp2.uk/stvp-ES1700005ME
NEW KPOP,https://jmp2.uk/stvp-FR1700002OZ
NEW KPOP,https://jmp2.uk/stvp-GB17000088V
NEW KPOP,https://jmp2.uk/stvp-IT1700002R5
NEW KPOP,https://jmp2.uk/stvp-USAJ3000013FJ
Hallmark Movies & More,https://jmp2.uk/stvp-USBD270001633
MovieSphere by Lionsgate,https://jmp2.uk/stvp-DE4000002I3
MovieSphere by Lionsgate,https://jmp2.uk/stvp-GBBA33000557H
Shades of Black,https://jmp2.uk/stvp-USBC1000004G8
